article_id,product_group_name
575528001,Garment Upper body
575528002,Garment Upper body
575529001,Garment Upper body
575529002,Garment Upper body
575529005,Garment Upper body
575529006,Garment Upper body
575529007,Garment Upper body
575529008,Garment Upper body
575530002,Garment Upper body
575533001,Garment Upper body
575533002,Garment Upper body
575533003,Garment Upper body
575533005,Garment Upper body
575533010,Garment Upper body
575533011,Garment Upper body
575533012,Garment Upper body
575533013,Garment Upper body
575533014,Garment Upper body
575533015,Garment Upper body
575533016,Garment Upper body
575533017,Garment Upper body
575533019,Garment Upper body
575534001,Garment Lower body
575535007,Garment Upper body
575535008,Garment Upper body
575537002,Garment Upper body
575542001,Garment Lower body
575542002,Garment Lower body
575542003,Garment Lower body
575542004,Garment Lower body
575542005,Garment Lower body
575542007,Garment Lower body
575542011,Garment Lower body
575542014,Garment Lower body
575579001,Garment Upper body
575605001,Garment Upper body
575630001,Swimwear
575673001,Garment Lower body
575714001,Accessories
575726001,Garment Upper body
575744001,Garment Upper body
575769001,Garment Upper body
575769002,Garment Upper body
575819001,Accessories
575836001,Socks & Tights
575836002,Socks & Tights
575839001,Garment Full body
575839002,Garment Full body
575839003,Garment Full body
575839004,Garment Full body
575839010,Garment Full body
575839012,Garment Full body
575851001,Accessories
575862001,Underwear
575862002,Underwear
575916001,Shoes
575923001,Accessories
575942004,Accessories
575944001,Accessories
575944002,Accessories
575955003,Shoes
575957001,Garment Upper body
575960002,Garment Upper body
575974001,Garment Lower body
576050001,Garment Upper body
576050002,Garment Upper body
576058001,Socks & Tights
576093001,Shoes
576097001,Garment Full body
576098001,Garment Upper body
576104001,Garment Upper body
576104002,Garment Upper body
576104005,Garment Upper body
576107001,Garment Upper body
576107002,Garment Upper body
576112001,Garment Upper body
576117001,Garment Upper body
576128001,Garment Upper body
576129001,Garment Upper body
576130001,Garment Upper body
576134001,Garment Full body
576134002,Garment Full body
576144001,Garment Upper body
576144002,Garment Upper body
576146001,Underwear
576156001,Garment Upper body
576168002,Garment Full body
576169001,Garment Upper body
576174002,Garment Lower body
576202003,Underwear
576202004,Underwear
576218001,Garment Upper body
576222001,Garment Lower body
576224003,Garment Upper body
576224004,Garment Upper body
576224005,Garment Upper body
576229001,Garment Upper body
576232001,Garment Upper body
576234001,Garment Upper body
576244002,Swimwear
576262001,Garment Upper body
576262002,Garment Upper body
576262003,Garment Upper body
576285001,Accessories
576296001,Accessories
576303004,Garment Upper body
576307001,Garment Upper body
576314001,Garment Upper body
576315001,Garment Lower body
576315002,Garment Lower body
576332001,Garment Upper body
576333001,Garment Upper body
576333002,Garment Upper body
576333006,Garment Upper body
576338001,Accessories
576341001,Accessories
576342001,Accessories
576387003,Shoes
576387004,Shoes
576396001,Garment Upper body
576414001,Garment Lower body
576414003,Garment Lower body
576416001,Garment Lower body
576417001,Garment Lower body
576447003,Garment Upper body
576453004,Garment Upper body
576556001,Garment Upper body
576557001,Garment Upper body
576558001,Garment Upper body
576569002,Garment Upper body
576569005,Garment Upper body
576569006,Garment Upper body
576579001,Garment Upper body
576620001,Underwear
576620002,Underwear
576636001,Garment Upper body
576636002,Garment Upper body
576645001,Garment Upper body
576653001,Garment Upper body
576653004,Garment Upper body
576653005,Garment Upper body
576656003,Garment Upper body
576656004,Garment Upper body
576657001,Garment Upper body
576661003,Garment Lower body
576661004,Garment Lower body
576661007,Garment Lower body
576661008,Garment Lower body
576661009,Garment Lower body
576661011,Garment Lower body
576661015,Garment Lower body
576661016,Garment Lower body
576672001,Garment Lower body
576676001,Accessories
576684001,Garment Upper body
576684003,Garment Upper body
576689001,Accessories
576692001,Swimwear
576692002,Swimwear
576692003,Swimwear
576693001,Swimwear
576693002,Swimwear
576693003,Swimwear
576698004,Garment Upper body
576705001,Garment Upper body
576705002,Garment Upper body
576708001,Accessories
576708002,Accessories
576710001,Accessories
576711003,Garment Upper body
576714002,Garment Upper body
576714003,Garment Upper body
576716006,Garment Upper body
576719001,Garment Lower body
576719002,Garment Lower body
576719003,Garment Lower body
576719004,Garment Lower body
576719007,Garment Lower body
576736001,Garment Upper body
576739001,Garment Lower body
576765002,Garment Upper body
576770001,Garment Lower body
576770003,Garment Lower body
576773002,Garment Lower body
576773008,Garment Lower body
576773009,Garment Lower body
576773012,Garment Lower body
576773015,Garment Lower body
576773016,Garment Lower body
576773017,Garment Lower body
576773018,Garment Lower body
576773019,Garment Lower body
576775001,Garment Lower body
576775003,Garment Lower body
576775006,Garment Lower body
576775009,Garment Lower body
576775012,Garment Lower body
576775013,Garment Lower body
576775016,Garment Lower body
576782001,Shoes
576812001,Accessories
576812002,Accessories
576821002,Nightwear
576859003,Swimwear
576859004,Swimwear
576869001,Garment Lower body
576871002,Nightwear
576897001,Garment Upper body
576897002,Garment Upper body
576897004,Garment Upper body
576897005,Garment Upper body
576897006,Garment Upper body
576897007,Garment Upper body
576897011,Garment Upper body
576910001,Garment Lower body
576910002,Garment Lower body
576938001,Garment Lower body
576939001,Garment Upper body
576941001,Garment Lower body
576947005,Garment Upper body
576947007,Garment Upper body
576958001,Garment Lower body
576958004,Garment Lower body
576958005,Garment Lower body
576958006,Garment Lower body
576958007,Garment Lower body
576967001,Garment Upper body
576978001,Socks & Tights
576991001,Garment Lower body
576998001,Garment Upper body
576998002,Garment Upper body
577006002,Underwear
577006003,Underwear
577006005,Underwear
577006009,Underwear
577006014,Underwear
577025001,Garment Full body
577027001,Garment Upper body
577030005,Garment Lower body
577033001,Underwear
577033002,Underwear
577033005,Underwear
577033007,Underwear
577034001,Underwear
577034004,Underwear
577049001,Garment Upper body
577062001,Underwear
577062002,Underwear
577076002,Accessories
577089002,Underwear
577089003,Underwear
577089004,Underwear
577150001,Garment Upper body
577150002,Garment Upper body
577151001,Garment Upper body
577151002,Garment Upper body
577175001,Garment Upper body
577175002,Garment Upper body
577178002,Garment Lower body
577179001,Underwear
577183001,Garment Upper body
577202001,Garment Upper body
577230002,Garment Upper body
577230003,Garment Upper body
577245002,Garment Lower body
577245004,Garment Lower body
577246001,Garment Lower body
577249003,Garment Upper body
577249005,Garment Upper body
577249006,Garment Upper body
577250003,Garment Upper body
577250006,Garment Upper body
577250007,Garment Upper body
577250009,Garment Upper body
577251001,Garment Upper body
577251002,Garment Upper body
577252001,Garment Lower body
577253002,Garment Upper body
577259003,Garment Upper body
577294001,Underwear
577294002,Underwear
577294005,Underwear
577294006,Underwear
577294010,Underwear
577294011,Underwear
577294012,Underwear
577294015,Underwear
577294016,Underwear
577294017,Underwear
577294018,Underwear
577294019,Underwear
577294024,Underwear
577294025,Underwear
577294026,Underwear
577294027,Underwear
577294030,Underwear
577294031,Underwear
577294034,Underwear
577294035,Underwear
577294041,Underwear
577294042,Underwear
577299001,Swimwear
577299002,Swimwear
577301001,Swimwear
577302001,Swimwear
577312001,Swimwear
577314001,Garment Upper body
577314002,Garment Upper body
577318001,Garment Upper body
577321001,Garment Upper body
577327001,Garment Upper body
577327002,Garment Upper body
577330002,Accessories
577330003,Accessories
577330006,Accessories
577330011,Accessories
577359004,Garment Full body
577359005,Garment Full body
577359006,Garment Full body
577373001,Garment Upper body
577375001,Garment Lower body
577379005,Garment Lower body
577386001,Garment Full body
577388003,Garment Upper body
577393001,Garment Upper body
577396001,Garment Full body
577398001,Garment Full body
577398002,Garment Full body
577399001,Garment Full body
577399004,Garment Full body
577400001,Garment Full body
577402003,Accessories
577412001,Accessories
577425001,Socks & Tights
577425002,Socks & Tights
577425003,Socks & Tights
577425005,Socks & Tights
577425006,Socks & Tights
577425011,Socks & Tights
577425014,Socks & Tights
577425015,Socks & Tights
577425018,Socks & Tights
577425021,Socks & Tights
577425022,Socks & Tights
577430001,Accessories
577431001,Garment Upper body
577444002,Accessories
577444003,Accessories
577468004,Underwear
577468006,Underwear
577468007,Underwear
577468012,Underwear
577468013,Underwear
577470001,Swimwear
577477003,Garment Upper body
577478001,Garment Upper body
577478002,Garment Upper body
577480004,Accessories
577494001,Underwear
577494002,Underwear
577494003,Underwear
577494005,Underwear
577494009,Underwear
577494010,Underwear
577494012,Underwear
577494015,Underwear
577494017,Underwear
577494018,Underwear
577494020,Underwear
577498001,Garment Upper body
577498002,Garment Upper body
577498003,Garment Upper body
577498004,Garment Upper body
577498005,Garment Upper body
577499001,Accessories
577507001,Garment Full body
577507004,Garment Full body
577512001,Garment Full body
577512002,Garment Full body
577512004,Garment Full body
577512005,Garment Full body
577512007,Garment Full body
577512008,Garment Full body
577512009,Garment Full body
577512013,Garment Full body
577513001,Garment Full body
577513002,Garment Full body
577513003,Garment Full body
577513005,Garment Full body
577513006,Garment Full body
577521001,Garment Upper body
577521003,Garment Upper body
577529001,Garment Upper body
577529002,Garment Upper body
577529004,Garment Upper body
577542001,Garment Upper body
577544001,Garment Upper body
577556001,Garment Upper body
577574001,Garment Upper body
577579001,Garment Upper body
577588002,Garment Lower body
577589001,Garment Upper body
577627001,Garment Lower body
577627003,Garment Lower body
577638001,Garment Upper body
577638003,Garment Upper body
577648001,Garment Upper body
577648002,Garment Upper body
577648003,Garment Upper body
577648004,Garment Upper body
577649001,Nightwear
577665001,Shoes
577666003,Garment Full body
577675001,Garment Upper body
577675002,Garment Upper body
577686001,Garment Lower body
577704001,Garment Upper body
577709001,Garment Full body
577713001,Garment Upper body
577725001,Underwear
577725002,Underwear
577732001,Garment Upper body
577733001,Accessories
577750001,Garment Upper body
577755001,Garment Upper body
577755002,Garment Upper body
577755004,Garment Upper body
577759001,Garment Upper body
577759003,Garment Upper body
577775001,Shoes
577777001,Shoes
577802001,Garment Upper body
577805002,Garment Upper body
577821001,Garment Full body
577825001,Garment Full body
577825002,Garment Full body
577827004,Garment Full body
577832001,Garment Full body
577832002,Garment Full body
577832003,Garment Full body
577852001,Underwear
577864002,Garment Lower body
577887003,Underwear
577888001,Shoes
577888002,Shoes
577912001,Garment Lower body
